Tarih,Kategori,Bölge,Kanal,Müşteri Segmenti,Birim Fiyat,Adet,İndirim Oranı,Net Ciro,Kâr
2024-11-27,Kitap & Kırtasiye,Akdeniz,Web Sitesi,Sadık Müşteri,209.03,1,0.0,209.03,41.81
2024-11-27,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,1200.0,2,0.0,2400.0,768.0
2024-11-27,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,2171.99,1,0.1,1954.79,508.24
2024-11-27,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,1041.67,1,0.0,1041.67,270.83
2024-11-27,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,2572.07,2,0.0,5144.14,1337.48
2024-11-27,Ev & Yaşam,Ege,Web Sitesi,Kayıtlı Müşteri,4000.0,1,0.1,3600.0,936.0
2024-11-27,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Sadık Müşteri,1661.85,1,0.0,1661.85,432.08
2024-11-27,Ev & Yaşam,Karadeniz,Web Sitesi,Kayıtlı Müşteri,2476.96,1,0.05,2353.11,611.81
2024-11-27,Spor & Outdoor,Marmara,Mobil Uygulama,Yeni Müşteri,2151.61,2,0.05,4088.06,899.37
2024-11-27,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,812.54,1,0.0,812.54,260.01
2024-11-27,Kitap & Kırtasiye,Marmara,Mobil Uygulama,Kayıtlı Müşteri,400.0,1,0.2,320.0,64.0
2024-11-27,Elektronik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,3120.7,1,0.05,2964.66,415.05
2024-11-27,Kozmetik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,277.02,1,0.0,277.02,105.27
2024-11-27,Kozmetik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,586.12,1,0.05,556.81,211.59
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,700.9,3,0.05,1997.56,759.07
2024-11-27,Giyim,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,1156.05,1,0.05,1098.25,351.44
2024-11-27,Kozmetik,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,396.89,1,0.1,357.2,135.74
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,454.57,1,0.05,431.84,164.1
2024-11-27,Kitap & Kırtasiye,Marmara,Mobil Uygulama,Kayıtlı Müşteri,100.11,2,0.1,180.21,36.04
2024-11-27,Elektronik,İç Anadolu,Web Sitesi,Yeni Müşteri,12000.0,1,0.05,11400.0,1596.0
2024-11-27,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Yeni Müşteri,2991.24,1,0.05,2841.68,738.84
2024-11-27,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Yeni Müşteri,3448.5,1,0.0,3448.5,896.61
2024-11-27,Giyim,Akdeniz,Mobil Uygulama,Yeni Müşteri,458.15,1,0.15,389.43,124.62
2024-11-27,Spor & Outdoor,Marmara,Web Sitesi,Sadık Müşteri,1392.74,1,0.05,1323.11,291.08
2024-11-27,Elektronik,Karadeniz,Web Sitesi,Sadık Müşteri,4126.39,1,0.3,2888.47,404.39
2024-11-27,Elektronik,Ege,Mobil Uygulama,Sadık Müşteri,6170.23,1,0.1,5553.21,777.45
2024-11-27,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,10197.57,1,0.0,10197.57,1427.66
2024-11-27,Kozmetik,Karadeniz,Web Sitesi,Yeni Müşteri,622.64,1,0.05,591.51,224.77
2024-11-27,Spor & Outdoor,Ege,Web Sitesi,Kayıtlı Müşteri,3500.0,1,0.0,3500.0,770.0
2024-11-27,Elektronik,İç Anadolu,Mobil Uygulama,Sadık Müşteri,6465.98,2,0.05,12285.37,1719.95
2024-11-27,Giyim,Karadeniz,Mobil Uygulama,Sadık Müşteri,472.66,1,0.1,425.39,136.12
2024-11-27,Giyim,Ege,Mobil Uygulama,Yeni Müşteri,463.64,1,0.0,463.64,148.37
2024-11-27,Giyim,Marmara,Web Sitesi,Sadık Müşteri,595.62,1,0.0,595.62,190.6
2024-11-27,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,3728.25,1,0.1,3355.43,469.76
2024-11-27,Kozmetik,Marmara,Mobil Uygulama,Yeni Müşteri,751.51,1,0.0,751.51,285.57
2024-11-27,Ev & Yaşam,İç Anadolu,Web Sitesi,Yeni Müşteri,1566.28,1,0.1,1409.65,366.51
2024-11-27,Elektronik,Ege,Web Sitesi,Yeni Müşteri,5738.69,1,0.05,5451.76,763.25
2024-11-27,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,920.64,1,0.2,736.51,191.49
2024-11-27,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,11976.21,1,0.05,11377.4,1592.84
2024-11-27,Giyim,Ege,Mobil Uygulama,Yeni Müşteri,921.55,1,0.0,921.55,294.89
2024-11-27,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,753.51,1,0.0,753.51,241.12
2024-11-27,Elektronik,İç Anadolu,Web Sitesi,Sadık Müşteri,4740.46,1,0.2,3792.37,530.93
2024-11-27,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,163.07,2,0.15,277.21,55.44
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,7332.17,1,0.15,6232.35,872.53
2024-11-27,Kozmetik,Marmara,Mobil Uygulama,Sadık Müşteri,448.03,1,0.05,425.63,161.74
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,5508.31,1,0.1,4957.48,694.05
2024-11-27,Spor & Outdoor,Marmara,Web Sitesi,Kayıtlı Müşteri,2770.02,1,0.1,2493.02,548.46
2024-11-27,Ev & Yaşam,Marmara,Web Sitesi,Kayıtlı Müşteri,2282.52,1,0.0,2282.52,593.46
2024-11-27,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,2785.25,1,0.0,2785.25,724.16
2024-11-27,Kozmetik,Karadeniz,Mobil Uygulama,Sadık Müşteri,900.0,1,0.15,765.0,290.7
2024-11-27,Kozmetik,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,770.02,1,0.1,693.01,263.35
2024-11-27,Elektronik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,8310.99,1,0.15,7064.34,989.01
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Sadık Müşteri,900.0,1,0.3,630.0,239.4
2024-11-27,Spor & Outdoor,Ege,Mobil Uygulama,Yeni Müşteri,1432.38,2,0.05,2721.53,598.74
2024-11-27,Ev & Yaşam,İç Anadolu,Web Sitesi,Sadık Müşteri,4000.0,3,0.05,11400.0,2964.0
2024-11-27,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Yeni Müşteri,1864.72,1,0.3,1305.3,287.17
2024-11-27,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,869.35,2,0.05,1651.77,528.57
2024-11-27,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,10617.25,1,0.0,10617.25,1486.42
2024-11-27,Giyim,Marmara,Mobil Uygulama,Yeni Müşteri,1184.72,1,0.05,1125.48,360.15
2024-11-27,Giyim,İç Anadolu,Web Sitesi,Yeni Müşteri,438.7,3,0.05,1250.3,400.1
2024-11-27,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,2154.43,1,0.05,2046.71,532.14
2024-11-27,Spor & Outdoor,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1775.55,1,0.0,1775.55,390.62
2024-11-27,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,650.57,1,0.0,650.57,208.18
2024-11-27,Ev & Yaşam,Ege,Web Sitesi,Kayıtlı Müşteri,1835.02,1,0.0,1835.02,477.11
2024-11-27,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,4896.84,1,0.0,4896.84,685.56
2024-11-27,Kozmetik,Marmara,Web Sitesi,Kayıtlı Müşteri,413.66,1,0.0,413.66,157.19
2024-11-27,Spor & Outdoor,Karadeniz,Web Sitesi,Sadık Müşteri,845.63,2,0.0,1691.25,372.08
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,791.91,1,0.15,673.13,255.79
2024-11-27,Kitap & Kırtasiye,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,334.44,1,0.15,284.27,56.85
2024-11-27,Giyim,Ege,Mobil Uygulama,Yeni Müşteri,415.02,1,0.0,415.02,132.81
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,5866.22,1,0.0,5866.22,821.27
2024-11-27,Kozmetik,Ege,Mobil Uygulama,Kayıtlı Müşteri,273.22,1,0.15,232.24,88.25
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,5536.82,1,0.15,4706.29,658.88
2024-11-27,Kozmetik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,289.33,2,0.15,491.86,186.91
2024-11-27,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,1316.31,2,0.2,2106.09,547.58
2024-11-27,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Yeni Müşteri,98.96,2,0.15,168.23,33.65
2024-11-27,Spor & Outdoor,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,2721.35,1,0.0,2721.35,598.7
2024-11-27,Giyim,Marmara,Web Sitesi,Sadık Müşteri,666.53,1,0.05,633.2,202.62
2024-11-27,Elektronik,Ege,Mobil Uygulama,Yeni Müşteri,4814.93,1,0.0,4814.93,674.09
2024-11-27,Kitap & Kırtasiye,Marmara,Web Sitesi,Yeni Müşteri,127.56,1,0.0,127.56,25.51
2024-11-27,Giyim,İç Anadolu,Web Sitesi,Sadık Müşteri,844.23,1,0.0,844.23,270.15
2024-11-27,Giyim,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,938.75,1,0.1,844.88,270.36
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,10309.25,1,0.1,9278.32,1298.97
2024-11-27,Giyim,Akdeniz,Mobil Uygulama,Yeni Müşteri,574.15,1,0.2,459.32,146.98
2024-11-27,Giyim,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,618.91,1,0.0,618.91,198.05
2024-11-27,Spor & Outdoor,Ege,Web Sitesi,Sadık Müşteri,673.69,1,0.05,640.01,140.8
2024-11-27,Kozmetik,Karadeniz,Mobil Uygulama,Yeni Müşteri,742.71,1,0.0,742.71,282.23
2024-11-27,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,2323.5,1,0.1,2091.15,460.05
2024-11-27,Kozmetik,Marmara,Mobil Uygulama,Sadık Müşteri,522.19,1,0.2,417.75,158.74
2024-11-27,Ev & Yaşam,Marmara,Web Sitesi,Yeni Müşteri,2461.93,2,0.15,4185.27,1088.17
2024-11-27,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,6408.72,2,0.05,12176.57,1704.72
2024-11-27,Kitap & Kırtasiye,Karadeniz,Web Sitesi,Sadık Müşteri,101.54,2,0.05,192.92,38.58
2024-11-27,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,845.98,1,0.0,845.98,270.71
2024-11-27,Ev & Yaşam,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,1683.63,1,0.0,1683.63,437.74
2024-11-27,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,321.99,1,0.05,305.89,97.89
2024-11-27,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1711.0,1,0.05,1625.45,422.62
2024-11-27,Ev & Yaşam,Ege,Web Sitesi,Kayıtlı Müşteri,928.51,1,0.0,928.51,241.41
2024-11-27,Giyim,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,569.55,1,0.0,569.55,182.26
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,8250.58,1,0.2,6600.47,924.07
2024-11-27,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,4124.74,2,0.0,8249.48,1154.93
2024-11-27,Spor & Outdoor,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1425.1,1,0.0,1425.1,313.52
2024-11-27,Giyim,Akdeniz,Web Sitesi,Yeni Müşteri,493.63,1,0.0,493.63,157.96
2024-11-27,Spor & Outdoor,Ege,Web Sitesi,Kayıtlı Müşteri,2393.7,1,0.15,2034.64,447.62
2024-11-27,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,288.65,3,0.15,736.06,235.54
2024-11-27,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,4539.74,1,0.05,4312.75,603.79
2024-11-27,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,409.79,1,0.0,409.79,131.13
2024-11-27,Giyim,İç Anadolu,Web Sitesi,Yeni Müşteri,831.61,1,0.0,831.61,266.11
2024-11-27,Spor & Outdoor,Marmara,Mobil Uygulama,Yeni Müşteri,2076.84,2,0.3,2907.57,639.67
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,211.06,1,0.0,211.06,80.2
2024-11-27,Giyim,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,363.88,1,0.05,345.69,110.62
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,9747.78,2,0.05,18520.79,2592.91
2024-11-27,Kozmetik,Akdeniz,Web Sitesi,Sadık Müşteri,242.16,1,0.0,242.16,92.02
2024-11-27,Giyim,Ege,Web Sitesi,Kayıtlı Müşteri,1168.09,1,0.0,1168.09,373.79
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Yeni Müşteri,556.8,1,0.0,556.8,211.58
2024-11-27,Ev & Yaşam,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,2552.8,1,0.05,2425.16,630.54
2024-11-27,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,1958.88,1,0.0,1958.88,274.24
2024-11-27,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1923.36,2,0.0,3846.73,1000.15
2024-11-27,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,9263.33,1,0.15,7873.83,1102.34
2024-11-27,Giyim,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,869.02,1,0.0,869.02,278.09
2024-11-27,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1042.41,3,0.05,2970.88,950.68
2024-11-27,Elektronik,Karadeniz,Web Sitesi,Sadık Müşteri,12000.0,1,0.0,12000.0,1680.0
2024-11-27,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Sadık Müşteri,79.2,1,0.1,71.28,14.26
2024-11-27,Giyim,Ege,Web Sitesi,Kayıtlı Müşteri,773.68,3,0.1,2088.94,668.46
2024-11-27,Giyim,Ege,Web Sitesi,Kayıtlı Müşteri,646.84,1,0.15,549.82,175.94
2024-11-27,Kozmetik,Marmara,Mobil Uygulama,Yeni Müşteri,900.0,2,0.05,1710.0,649.8
2024-11-27,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,6448.0,1,0.0,6448.0,902.72
2024-11-27,Kozmetik,Marmara,Web Sitesi,Sadık Müşteri,720.25,1,0.05,684.23,260.01
2024-11-27,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,7036.01,1,0.2,5628.81,788.03
2024-11-27,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,486.7,1,0.1,438.03,140.17
2024-11-27,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,6665.55,1,0.1,5999.0,839.86
2024-11-27,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,8435.98,1,0.0,8435.98,1181.04
2024-11-27,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,706.18,1,0.0,706.18,225.98
2024-11-27,Giyim,Marmara,Web Sitesi,Yeni Müşteri,421.56,1,0.15,358.33,114.66
2024-11-27,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,2136.36,1,0.05,2029.54,527.68
2024-11-27,Spor & Outdoor,Marmara,Web Sitesi,Yeni Müşteri,2409.42,1,0.0,2409.42,530.07
2024-11-27,Giyim,Akdeniz,Web Sitesi,Kayıtlı Müşteri,536.1,1,0.0,536.1,171.55
2024-11-27,Elektronik,Ege,Web Sitesi,Kayıtlı Müşteri,11088.99,2,0.3,15524.59,2173.44
2024-11-27,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,4000.0,1,0.2,3200.0,832.0
2024-11-27,Kozmetik,Marmara,Mobil Uygulama,Sadık Müşteri,699.24,1,0.0,699.24,265.71
2024-11-27,Spor & Outdoor,Ege,Web Sitesi,Kayıtlı Müşteri,2519.17,1,0.15,2141.29,471.08
2024-11-27,Kozmetik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,669.73,1,0.0,669.73,254.5
2024-11-27,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Yeni Müşteri,192.56,1,0.1,173.31,34.66
2024-11-27,Kitap & Kırtasiye,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,254.67,2,0.1,458.41,91.68
2024-11-27,Spor & Outdoor,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1477.46,1,0.2,1181.97,260.03
2024-11-27,Elektronik,Akdeniz,Web Sitesi,Yeni Müşteri,8954.42,2,0.2,14327.06,2005.79
2024-11-27,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,8985.55,1,0.15,7637.72,1069.28
2024-11-28,Kozmetik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,267.46,1,0.0,267.46,101.64
2024-11-28,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1092.95,1,0.05,1038.3,269.96
2024-11-28,Ev & Yaşam,Marmara,Mobil Uygulama,Sadık Müşteri,2163.65,1,0.1,1947.29,506.29
2024-11-28,Kozmetik,Marmara,Web Sitesi,Sadık Müşteri,308.24,1,0.0,308.24,117.13
2024-11-28,Kitap & Kırtasiye,Akdeniz,Mobil Uygulama,Sadık Müşteri,205.23,1,0.3,143.66,28.73
2024-11-28,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Yeni Müşteri,1886.24,1,0.15,1603.3,352.73
2024-11-28,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,4508.44,1,0.0,4508.44,631.18
2024-11-28,Kozmetik,Marmara,Mobil Uygulama,Sadık Müşteri,427.74,1,0.0,427.74,162.54
2024-11-28,Giyim,Marmara,Mobil Uygulama,Yeni Müşteri,406.3,1,0.1,365.67,117.02
2024-11-28,Giyim,Marmara,Web Sitesi,Sadık Müşteri,437.61,1,0.15,371.97,119.03
2024-11-28,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,1499.93,1,0.0,1499.93,389.98
2024-11-28,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,12000.0,1,0.0,12000.0,1680.0
2024-11-28,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,10227.38,1,0.1,9204.64,1288.65
2024-11-28,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,6773.48,1,0.05,6434.81,900.87
2024-11-28,Kozmetik,İç Anadolu,Mobil Uygulama,Sadık Müşteri,595.89,1,0.1,536.3,203.8
2024-11-28,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,4571.45,1,0.2,3657.16,512.0
2024-11-28,Giyim,Marmara,Mobil Uygulama,Yeni Müşteri,537.48,2,0.1,967.47,309.59
2024-11-28,Kozmetik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,393.66,1,0.0,393.66,149.59
2024-11-28,Kozmetik,Akdeniz,Mobil Uygulama,Yeni Müşteri,346.58,1,0.05,329.25,125.11
2024-11-28,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,2277.16,1,0.0,2277.16,592.06
2024-11-28,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1707.73,1,0.1,1536.96,338.13
2024-11-28,Spor & Outdoor,Akdeniz,Web Sitesi,Kayıtlı Müşteri,1218.37,1,0.2,974.69,214.43
2024-11-28,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,624.57,1,0.05,593.34,189.87
2024-11-28,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,2377.83,1,0.0,2377.83,618.24
2024-11-28,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,586.63,1,0.05,557.3,178.34
2024-11-28,Spor & Outdoor,Ege,Mobil Uygulama,Sadık Müşteri,1878.69,1,0.0,1878.69,413.31
2024-11-28,Kitap & Kırtasiye,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,228.24,1,0.1,205.42,41.08
2024-11-28,Giyim,İç Anadolu,Web Sitesi,Yeni Müşteri,432.32,1,0.0,432.32,138.34
2024-11-28,Kozmetik,Marmara,Mobil Uygulama,Sadık Müşteri,360.07,1,0.05,342.07,129.99
2024-11-28,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,4376.02,2,0.0,8752.03,1225.28
2024-11-28,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,8081.96,2,0.05,15355.73,2149.8
2024-11-28,Kozmetik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,824.83,1,0.0,824.83,313.43
2024-11-28,Elektronik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,10262.95,1,0.0,10262.95,1436.81
2024-11-28,Elektronik,Ege,Web Sitesi,Sadık Müşteri,3906.07,1,0.0,3906.07,546.85
2024-11-28,Kitap & Kırtasiye,Marmara,Web Sitesi,Kayıtlı Müşteri,400.0,1,0.1,360.0,72.0
2024-11-28,Kitap & Kırtasiye,İç Anadolu,Web Sitesi,Yeni Müşteri,354.64,1,0.15,301.45,60.29
2024-11-28,Ev & Yaşam,Ege,Mobil Uygulama,Yeni Müşteri,2452.87,1,0.1,2207.59,573.97
2024-11-28,Kitap & Kırtasiye,Karadeniz,Mobil Uygulama,Yeni Müşteri,168.93,3,0.2,405.42,81.08
2024-11-28,Kitap & Kırtasiye,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,108.49,1,0.0,108.49,21.7
2024-11-28,Elektronik,Karadeniz,Mobil Uygulama,Sadık Müşteri,11375.43,1,0.15,9669.12,1353.68
2024-11-28,Elektronik,Akdeniz,Web Sitesi,Yeni Müşteri,4753.85,1,0.0,4753.85,665.54
2024-11-28,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,736.38,1,0.0,736.38,235.64
2024-11-28,Ev & Yaşam,Akdeniz,Web Sitesi,Yeni Müşteri,1278.14,1,0.15,1086.42,282.47
2024-11-28,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,7822.8,1,0.0,7822.8,1095.19
2024-11-28,Elektronik,Ege,Web Sitesi,Kayıtlı Müşteri,8146.15,1,0.0,8146.15,1140.46
2024-11-28,Kozmetik,Ege,Mobil Uygulama,Sadık Müşteri,317.55,1,0.0,317.55,120.67
2024-11-28,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,9361.15,1,0.0,9361.15,1310.56
2024-11-28,Spor & Outdoor,Ege,Mobil Uygulama,Sadık Müşteri,1678.53,1,0.05,1594.6,350.81
2024-11-28,Spor & Outdoor,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,1274.07,2,0.0,2548.15,560.59
2024-11-28,Spor & Outdoor,İç Anadolu,Web Sitesi,Sadık Müşteri,1780.39,1,0.05,1691.37,372.1
2024-11-28,Spor & Outdoor,Karadeniz,Mobil Uygulama,Yeni Müşteri,1556.29,1,0.1,1400.66,308.14
2024-11-28,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,1750.63,1,0.0,1750.63,455.16
2024-11-28,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,1759.31,1,0.15,1495.41,209.36
2024-11-28,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,3129.8,1,0.3,2190.86,569.62
2024-11-28,Kitap & Kırtasiye,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,298.97,1,0.0,298.97,59.79
2024-11-28,Kitap & Kırtasiye,Ege,Mobil Uygulama,Sadık Müşteri,297.15,1,0.0,297.15,59.43
2024-11-28,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,881.92,1,0.15,749.63,239.88
2024-11-28,Giyim,Akdeniz,Web Sitesi,Sadık Müşteri,857.82,1,0.15,729.15,233.33
2024-11-28,Ev & Yaşam,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,1658.36,1,0.0,1658.36,431.17
2024-11-28,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,357.07,1,0.05,339.22,108.55
2024-11-28,Giyim,Akdeniz,Web Sitesi,Yeni Müşteri,668.14,2,0.0,1336.28,427.61
2024-11-28,Elektronik,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,4877.06,3,0.05,13899.63,1945.95
2024-11-28,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,10491.72,1,0.0,10491.72,1468.84
2024-11-28,Giyim,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Sadık Müşteri,410.22,1,0.2,328.18,105.02
2024-11-28,Spor & Outdoor,Karadeniz,Web Sitesi,Yeni Müşteri,1981.33,1,0.05,1882.26,414.1
2024-11-28,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,2182.72,2,0.05,4147.17,1078.26
2024-11-28,Elektronik,Marmara,Web Sitesi,Sadık Müşteri,8864.84,1,0.1,7978.35,1116.97
2024-11-28,Ev & Yaşam,Akdeniz,Mobil Uygulama,Yeni Müşteri,3608.14,1,0.0,3608.14,938.12
2024-11-28,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,3716.89,1,0.3,2601.82,676.47
2024-11-28,Elektronik,Akdeniz,Web Sitesi,Sadık Müşteri,6031.52,1,0.0,6031.52,844.41
2024-11-28,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,2235.45,1,0.2,1788.36,464.97
2024-11-28,Elektronik,Karadeniz,Mobil Uygulama,Yeni Müşteri,3832.31,2,0.05,7281.39,1019.4
2024-11-28,Giyim,Marmara,Mobil Uygulama,Yeni Müşteri,1200.0,1,0.0,1200.0,384.0
2024-11-28,Elektronik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,3893.11,1,0.0,3893.11,545.04
2024-11-28,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,1200.0,1,0.15,1020.0,326.4
2024-11-28,Giyim,İç Anadolu,Mobil Uygulama,Yeni Müşteri,799.41,1,0.0,799.41,255.81
2024-11-28,Elektronik,Ege,Mobil Uygulama,Sadık Müşteri,4785.38,2,0.1,8613.68,1205.92
2024-11-28,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,3465.81,2,0.0,6931.63,1802.22
2024-11-28,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,5633.24,1,0.05,5351.58,749.22
2024-11-28,Spor & Outdoor,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,1184.33,1,0.2,947.47,208.44
